"","Variable_1","Variable_2","Variable_3","year","count_1","count_2","Number","Rate","upper_ci","lower_ci"
"1483","middle","large","Location_3","2014",0,0,1309.21009008307,6.54605045041535,7.85526054049842,5.23684036033228
"1484","middle","large","Location_4","2014",0,0,576.701478741597,2.88350739370799,3.46020887244958,2.30680591496639
"1485","middle","large","Location_5","2014",0,0,878.77223707037,4.39386118535185,5.27263342242222,3.51508894828148
"1486","middle","large","Location_6","2014",0,0,1181.67449632892,5.90837248164462,7.09004697797354,4.7266979853157
"1487","middle","large","Location_7","2014",0,0,917.687561700586,4.58843780850293,5.50612537020352,3.67075024680235
"1488","middle","large","Location_8","2014",0,0,1051.36635417584,5.25683177087922,6.30819812505506,4.20546541670337
"1489","middle","large","Location_9","2014",0,0,1013.6052763788,5.06802638189401,6.08163165827282,4.05442110551521
"1490","middle","large","Location_10","2014",0,0,742.269519169349,3.71134759584675,4.45361711501609,2.9690780766774
"1491","middle","large","Location_11","2014",0,0,944.731515285093,4.72365757642547,5.66838909171056,3.77892606114037
"1492","middle","large","Location_12","2014",0,0,797.884639783297,3.98942319891648,4.78730783869978,3.19153855913319
"1493","middle","large","Location_13","2014",0,0,735.176812799182,3.67588406399591,4.41106087679509,2.94070725119673
"1494","middle","large","Location_14","2014",0,0,972.380213451106,4.86190106725553,5.83428128070664,3.88952085380442
"1495","middle","large","Location_15","2014",0,0,921.830433525611,4.60915216762805,5.53098260115366,3.68732173410244
"1496","middle","large","Location_16","2014",0,0,810.675560298841,4.05337780149421,4.86405336179305,3.24270224119537
"1497","middle","large","Location_17","2014",0,0,375.447052414529,1.87723526207265,2.25268231448717,1.50178820965812
"1498","middle","large","Location_18","2014",0,0,1309.68406118918,6.54842030594591,7.85810436713509,5.23873624475673
"1499","middle","large","Location_19","2014",0,0,1460.97254274646,7.30486271373229,8.76583525647875,5.84389017098583
"1500","middle","large","Location_20","2014",0,0,1278.56820982415,6.39284104912076,7.67140925894491,5.11427283929661
"1501","left","small","Location_1","2015",0,0,749.431246311869,3.74715623155935,4.49658747787122,2.99772498524748
"1502","left","small","Location_2","2015",0,0,355.894787616562,1.77947393808281,2.13536872569937,1.42357915046625
"1503","left","small","Location_3","2015",0,0,391.01552156033,1.95507760780165,2.34609312936198,1.56406208624132
"1504","left","small","Location_4","2015",0,0,588.361118312459,2.9418055915623,3.53016670987476,2.35344447324984
"1505","left","small","Location_5","2015",0,0,749.183632901404,3.74591816450702,4.49510179740842,2.99673453160562
"1506","left","small","Location_6","2015",0,0,175.960289419163,0.879801447095815,1.05576173651498,0.703841157676652
"1507","left","small","Location_7","2015",0,0,407.096002544276,2.03548001272138,2.44257601526566,1.62838401017711
"1508","left","small","Location_8","2015",0,0,432.16844038805,2.16084220194025,2.5930106423283,1.7286737615522
"1509","left","small","Location_9","2015",0,0,146.41434466932,0.732071723346598,0.878486068015918,0.585657378677279
"1510","left","small","Location_10","2015",0,0,333.659756476991,1.66829878238495,2.00195853886195,1.33463902590796
"1511","left","small","Location_11","2015",0,0,693.874423280358,3.46937211640179,4.16324653968215,2.77549769312143
"1512","left","small","Location_12","2015",0,0,654.519243526738,3.27259621763369,3.92711546116043,2.61807697410695
"1513","left","small","Location_13","2015",0,0,952.698978050612,4.76349489025306,5.71619386830367,3.81079591220245
"1514","left","small","Location_14","2015",0,0,647.612384071108,3.23806192035554,3.88567430442665,2.59044953628443
"1515","left","small","Location_15","2015",0,0,428.225959490519,2.1411297974526,2.56935575694311,1.71290383796208
"1516","left","small","Location_16","2015",0,0,726.969730788842,3.63484865394421,4.36181838473305,2.90787892315537
"1517","left","small","Location_17","2015",0,0,969.318138712551,4.84659069356276,5.81590883227531,3.87727255485021
"1518","left","small","Location_18","2015",0,0,990.896325705107,4.95448162852554,5.94537795423064,3.96358530282043
"1519","left","small","Location_19","2015",0,0,606.562103626784,3.03281051813392,3.6393726217607,2.42624841450714
"1520","left","small","Location_20","2015",0,0,403.457990058232,2.01728995029116,2.42074794034939,1.61383196023293
"1521","left","medium","Location_1","2015",0,0,268.877311954275,1.34438655977137,1.61326387172565,1.0755092478171
"1522","left","medium","Location_2","2015",0,0,545.522702166345,2.72761351083172,3.27313621299807,2.18209080866538
"1523","left","medium","Location_3","2015",0,0,833.573370631784,4.16786685315892,5.00144022379071,3.33429348252714
"1524","left","medium","Location_4","2015",0,0,497.176894780714,2.48588447390357,2.98306136868428,1.98870757912286
"1525","left","medium","Location_5","2015",0,0,842.094072897453,4.21047036448726,5.05256443738472,3.36837629158981
"1526","left","medium","Location_6","2015",0,0,154.239086031448,0.77119543015724,0.925434516188689,0.616956344125792
"1527","left","medium","Location_7","2015",0,0,219.221971745137,1.09610985872569,1.31533183047082,0.876887886980549
"1528","left","medium","Location_8","2015",0,0,366.917571199592,1.83458785599796,2.20150542719755,1.46767028479837
"1529","left","medium","Location_9","2015",0,0,970.583269943018,4.85291634971509,5.82349961965811,3.88233307977207
"1530","left","medium","Location_10","2015",0,0,945.742001633625,4.72871000816813,5.67445200980175,3.7829680065345
"1531","left","medium","Location_11","2015",0,0,965.735024306923,4.82867512153462,5.79441014584154,3.86294009722769
"1532","left","medium","Location_12","2015",0,0,780.753779266961,3.9037688963348,4.68452267560177,3.12301511706784
"1533","left","medium","Location_13","2015",0,0,978.365483123343,4.89182741561672,5.87019289874006,3.91346193249337
"1534","left","medium","Location_14","2015",0,0,692.692838369403,3.46346419184702,4.15615703021642,2.77077135347761
"1535","left","medium","Location_15","2015",0,0,853.07338120183,4.26536690600915,5.11844028721098,3.41229352480732
"1536","left","medium","Location_16","2015",0,0,685.59751307359,3.42798756536795,4.11358507844154,2.74239005229436
"1537","left","medium","Location_17","2015",0,0,776.118721582461,3.88059360791231,4.65671232949477,3.10447488632984
"1538","left","medium","Location_18","2015",0,0,634.815066226292,3.17407533113146,3.80889039735775,2.53926026490517
"1539","left","medium","Location_19","2015",0,0,378.873466502409,1.89436733251205,2.27324079901446,1.51549386600964
"1540","left","medium","Location_20","2015",0,0,661.415982998442,3.30707991499221,3.96849589799065,2.64566393199377
"1541","left","large","Location_1","2015",0,0,663.985863968264,3.31992931984132,3.98391518380959,2.65594345587306
"1542","left","large","Location_2","2015",0,0,343.350288006477,1.71675144003239,2.06010172803886,1.37340115202591
"1543","left","large","Location_3","2015",0,0,158.954162478913,0.794770812394563,0.953724974873476,0.635816649915651
"1544","left","large","Location_4","2015",0,0,379.4660568377,1.8973302841885,2.2767963410262,1.5178642273508
"1545","left","large","Location_5","2015",0,0,837.434237380512,4.18717118690256,5.02460542428307,3.34973694952205
"1546","left","large","Location_6","2015",0,0,230.284647778608,1.15142323889304,1.38170788667165,0.921138591114432
"1547","left","large","Location_7","2015",0,0,789.202604279853,3.94601302139927,4.73521562567912,3.15681041711941
"1548","left","large","Location_8","2015",0,0,787.212553208228,3.93606276604114,4.72327531924937,3.14885021283291
"1549","left","large","Location_9","2015",0,0,1056.7709026183,5.2838545130915,6.3406254157098,4.2270836104732
"1550","left","large","Location_10","2015",0,0,407.649807923008,2.03824903961504,2.44589884753805,1.63059923169203
"1551","left","large","Location_11","2015",0,0,362.813157073688,1.81406578536844,2.17687894244213,1.45125262829475
"1552","left","large","Location_12","2015",0,0,747.30074261548,3.7365037130774,4.48380445569288,2.98920297046192
"1553","left","large","Location_13","2015",0,0,578.655410096981,2.8932770504849,3.47193246058188,2.31462164038792
"1554","left","large","Location_14","2015",0,0,661.884856752586,3.30942428376293,3.97130914051551,2.64753942701034
"1555","left","large","Location_15","2015",0,0,956.153669080231,4.78076834540116,5.73692201448139,3.82461467632093
"1556","left","large","Location_16","2015",0,0,534.344090926461,2.6717204546323,3.20606454555877,2.13737636370584
"1557","left","large","Location_17","2015",0,0,467.574371395167,2.33787185697583,2.805446228371,1.87029748558067
"1558","left","large","Location_18","2015",0,0,628.683359185234,3.14341679592617,3.7721001551114,2.51473343674094
"1559","left","large","Location_19","2015",0,0,187.722607254982,0.93861303627491,1.12633564352989,0.750890429019928
"1560","left","large","Location_20","2015",0,0,846.329293954186,4.23164646977093,5.07797576372512,3.38531717581674
"1561","right","small","Location_1","2015",0,0,838.745954190381,4.1937297709519,5.03247572514228,3.35498381676152
"1562","right","small","Location_2","2015",0,0,209.6528093284,1.048264046642,1.2579168559704,0.838611237313598
"1563","right","small","Location_3","2015",0,0,893.707361274865,4.46853680637432,5.36224416764919,3.57482944509946
"1564","right","small","Location_4","2015",0,0,498.081338903867,2.49040669451933,2.9884880334232,1.99232535561547
"1565","right","small","Location_5","2015",0,0,243.886076055933,1.21943038027966,1.4633164563356,0.975544304223731
"1566","right","small","Location_6","2015",0,0,275.467323074117,1.37733661537059,1.6528039384447,1.10186929229647
"1567","right","small","Location_7","2015",0,0,276.832632515579,1.3841631625779,1.66099579509348,1.10733053006232
"1568","right","small","Location_8","2015",0,0,293.993021242786,1.46996510621393,1.76395812745672,1.17597208497114
"1569","right","small","Location_9","2015",0,0,851.170119522139,4.2558505976107,5.10702071713284,3.40468047808856
"1570","right","small","Location_10","2015",0,0,456.355392956175,2.28177696478087,2.73813235773705,1.8254215718247
"1571","right","small","Location_11","2015",0,0,301.915919678286,1.50957959839143,1.81149551806971,1.20766367871314
"1572","right","small","Location_12","2015",0,0,325.438219178468,1.62719109589234,1.95262931507081,1.30175287671387
"1573","right","small","Location_13","2015",0,0,579.369863676839,2.89684931838419,3.47621918206103,2.31747945470735
"1574","right","small","Location_14","2015",0,0,320.448241939303,1.60224120969651,1.92268945163582,1.28179296775721
"1575","right","small","Location_15","2015",0,0,750.771154330578,3.75385577165289,4.50462692598347,3.00308461732231
"1576","right","small","Location_16","2015",0,0,227.232816475444,1.13616408237722,1.36339689885266,0.908931265901774
"1577","right","small","Location_17","2015",0,0,722.854678384028,3.61427339192014,4.33712807030417,2.89141871353611
"1578","right","small","Location_18","2015",0,0,334.138227843214,1.67069113921607,2.00482936705928,1.33655291137286
"1579","right","small","Location_19","2015",0,0,744.522588546388,3.72261294273194,4.46713553127833,2.97809035418555
"1580","right","small","Location_20","2015",0,0,278.966283628251,1.39483141814126,1.67379770176951,1.11586513451301
"1581","right","medium","Location_1","2015",0,0,680.003155441955,3.40001577720977,4.08001893265173,2.72001262176782
"1582","right","medium","Location_2","2015",0,0,345.134640645701,1.72567320322851,2.07080784387421,1.38053856258281
"1583","right","medium","Location_3","2015",0,0,738.497454174794,3.69248727087397,4.43098472504877,2.95398981669918
"1584","right","medium","Location_4","2015",0,0,294.213906361256,1.47106953180628,1.76528343816753,1.17685562544502
"1585","right","medium","Location_5","2015",0,0,531.875561901834,2.65937780950917,3.191253371411,2.12750224760734
"1586","right","medium","Location_6","2015",0,0,380.526382513344,1.90263191256672,2.28315829508007,1.52210553005338
"1587","right","medium","Location_7","2015",0,0,897.448360205162,4.48724180102581,5.38469016123097,3.58979344082065
"1588","right","medium","Location_8","2015",0,0,682.62639842229,3.41313199211145,4.09575839053374,2.73050559368916
"1589","right","medium","Location_9","2015",0,0,169.995208389591,0.849976041947957,1.01997125033755,0.679980833558366
"1590","right","medium","Location_10","2015",0,0,197.796706776135,0.988983533880673,1.18678024065681,0.791186827104539
"1591","right","medium","Location_11","2015",0,0,613.27213450335,3.06636067251675,3.6796328070201,2.4530885380134
"1592","right","medium","Location_12","2015",0,0,1001.58431333723,5.00792156668613,6.00950588002335,4.0063372533489
"1593","right","medium","Location_13","2015",0,0,404.643799967598,2.02321899983799,2.42786279980559,1.61857519987039
"1594","right","medium","Location_14","2015",0,0,893.802633869927,4.46901316934964,5.36281580321956,3.57521053547971
"1595","right","medium","Location_15","2015",0,0,513.777550561354,2.56888775280677,3.08266530336812,2.05511020224541
"1596","right","medium","Location_16","2015",0,0,909.135677840095,4.54567838920048,5.45481406704057,3.63654271136038
"1597","right","medium","Location_17","2015",0,0,355.602119830437,1.77801059915219,2.13361271898262,1.42240847932175
"1598","right","medium","Location_18","2015",0,0,443.528895003255,2.21764447501628,2.66117337001953,1.77411558001302
"1599","right","medium","Location_19","2015",0,0,817.320021162741,4.0866001058137,4.90392012697644,3.26928008465096
"1600","right","medium","Location_20","2015",0,0,933.152865937445,4.66576432968723,5.59891719562467,3.73261146374978
"1601","right","large","Location_1","2015",0,0,397.653304019477,1.98826652009739,2.38591982411686,1.59061321607791
"1602","right","large","Location_2","2015",0,0,892.43685870897,4.46218429354485,5.35462115225382,3.56974743483588
"1603","right","large","Location_3","2015",0,0,702.716321595944,3.51358160797972,4.21629792957567,2.81086528638378
"1604","right","large","Location_4","2015",0,0,475.638198477682,2.37819099238841,2.85382919086609,1.90255279391073
"1605","right","large","Location_5","2015",0,0,204.8724570591,1.0243622852955,1.2292347423546,0.819489828236401
"1606","right","large","Location_6","2015",0,0,762.221346579026,3.81110673289513,4.57332807947416,3.04888538631611
"1607","right","large","Location_7","2015",0,0,249.564491373021,1.24782245686511,1.49738694823813,0.998257965492085
"1608","right","large","Location_8","2015",0,0,807.767946685199,4.03883973342599,4.84660768011119,3.23107178674079
"1609","right","large","Location_9","2015",0,0,491.164972139522,2.45582486069761,2.94698983283713,1.96465988855809
"1610","right","large","Location_10","2015",0,0,270.133759742603,1.35066879871301,1.62080255845562,1.08053503897041
"1611","right","large","Location_11","2015",0,0,436.614543811884,2.18307271905942,2.6196872628713,1.74645817524754
"1612","right","large","Location_12","2015",0,0,630.481177798938,3.15240588899469,3.78288706679363,2.52192471119575
"1613","right","large","Location_13","2015",0,0,695.599766226951,3.47799883113476,4.17359859736171,2.7823990649078
"1614","right","large","Location_14","2015",0,0,740.516273672692,3.70258136836346,4.44309764203615,2.96206509469077
"1615","right","large","Location_15","2015",0,0,163.76436624676,0.818821831233799,0.982586197480559,0.65505746498704
"1616","right","large","Location_16","2015",0,0,780.088882551063,3.90044441275531,4.68053329530638,3.12035553020425
"1617","right","large","Location_17","2015",0,0,159.771805091295,0.798859025456477,0.958630830547772,0.639087220365182
"1618","right","large","Location_18","2015",0,0,966.756602902897,4.83378301451448,5.80053961741738,3.86702641161159
"1619","right","large","Location_19","2015",0,0,637.45337524917,3.18726687624585,3.82472025149502,2.54981350099668
"1620","right","large","Location_20","2015",0,0,256.883905939758,1.28441952969879,1.54130343563855,1.02753562375903
"1621","up","small","Location_1","2015",0,0,834.276328100823,4.17138164050411,5.00565796860494,3.33710531240329
"1622","up","small","Location_2","2015",0,0,551.017826662865,2.75508913331432,3.30610695997719,2.20407130665146
"1623","up","small","Location_3","2015",0,0,329.982863273472,1.64991431636736,1.97989717964083,1.31993145309389
"1624","up","small","Location_4","2015",0,0,759.730736331549,3.79865368165774,4.55838441798929,3.03892294532619
"1625","up","small","Location_5","2015",0,0,144.459869258571,0.722299346292857,0.866759215551428,0.577839477034286
"1626","up","small","Location_6","2015",0,0,264.707018181216,1.32353509090608,1.5882421090873,1.05882807272486
"1627","up","small","Location_7","2015",0,0,1012.57611477515,5.06288057387574,6.07545668865088,4.05030445910059
"1628","up","small","Location_8","2015",0,0,449.021543473937,2.24510771736968,2.69412926084362,1.79608617389575
"1629","up","small","Location_9","2015",0,0,171.120699502062,0.85560349751031,1.02672419701237,0.684482798008248
"1630","up","small","Location_10","2015",0,0,710.96053655725,3.55480268278625,4.2657632193435,2.843842146229
"1631","up","small","Location_11","2015",0,0,901.471279843245,4.50735639921622,5.40882767905947,3.60588511937298
"1632","up","small","Location_12","2015",0,0,785.961660367902,3.92980830183951,4.71576996220741,3.14384664147161
"1633","up","small","Location_13","2015",0,0,630.649916084949,3.15324958042474,3.78389949650969,2.5225996643398
"1634","up","small","Location_14","2015",0,0,753.623735117726,3.76811867558863,4.52174241070636,3.0144949404709
"1635","up","small","Location_15","2015",0,0,210.017250371166,1.05008625185583,1.26010350222699,0.840069001484662
"1636","up","small","Location_16","2015",0,0,331.955499600153,1.65977749800077,1.99173299760092,1.32782199840061
"1637","up","small","Location_17","2015",0,0,1014.45208931342,5.07226044656709,6.08671253588051,4.05780835725367
"1638","up","small","Location_18","2015",0,0,346.925750928931,1.73462875464465,2.08155450557359,1.38770300371572
"1639","up","small","Location_19","2015",0,0,523.377486278769,2.61688743139384,3.14026491767261,2.09350994511507
"1640","up","small","Location_20","2015",0,0,466.630230250303,2.33315115125151,2.79978138150182,1.86652092100121
"1641","up","medium","Location_1","2015",0,0,1050.06061946275,5.25030309731374,6.30036371677648,4.20024247785099
"1642","up","medium","Location_2","2015",0,0,888.062237396371,4.44031118698185,5.32837342437822,3.55224894958548
"1643","up","medium","Location_3","2015",0,0,368.386251931079,1.84193125965539,2.21031751158647,1.47354500772432
"1644","up","medium","Location_4","2015",0,0,545.571538880467,2.72785769440234,3.2734292332828,2.18228615552187
"1645","up","medium","Location_5","2015",0,0,924.636873225681,4.62318436612841,5.54782123935409,3.69854749290273
"1646","up","medium","Location_6","2015",0,0,254.496509581804,1.27248254790902,1.52697905749083,1.01798603832722
"1647","up","medium","Location_7","2015",0,0,888.119544798974,4.44059772399487,5.32871726879384,3.5524781791959
"1648","up","medium","Location_8","2015",0,0,657.390819843858,3.28695409921929,3.94434491906315,2.62956327937543
"1649","up","medium","Location_9","2015",0,0,529.757139193825,2.64878569596913,3.17854283516295,2.1190285567753
"1650","up","medium","Location_10","2015",0,0,696.73743322026,3.4836871661013,4.18042459932156,2.78694973288104
"1651","up","medium","Location_11","2015",0,0,604.088088399731,3.02044044199865,3.62452853039838,2.41635235359892
"1652","up","medium","Location_12","2015",0,0,807.88280263776,4.0394140131888,4.84729681582656,3.23153121055104
"1653","up","medium","Location_13","2015",0,0,727.955583508592,3.63977791754296,4.36773350105155,2.91182233403437
"1654","up","medium","Location_14","2015",0,0,706.442302153446,3.53221151076723,4.23865381292068,2.82576920861378
"1655","up","medium","Location_15","2015",0,0,742.490390890744,3.71245195445372,4.45494234534446,2.96996156356297
"1656","up","medium","Location_16","2015",0,0,540.309190975968,2.70154595487984,3.24185514585581,2.16123676390387
"1657","up","medium","Location_17","2015",0,0,885.850520397071,4.42925260198535,5.31510312238242,3.54340208158828
"1658","up","medium","Location_18","2015",0,0,434.035635809414,2.17017817904707,2.60421381485648,1.73614254323766
"1659","up","medium","Location_19","2015",0,0,287.973653092049,1.43986826546025,1.72784191855229,1.1518946123682
"1660","up","medium","Location_20","2015",0,0,909.833176182583,4.54916588091292,5.4589990570955,3.63933270473033
"1661","up","large","Location_1","2015",0,0,873.472611880861,4.36736305940431,5.24083567128517,3.49389044752345
"1662","up","large","Location_2","2015",0,0,655.844157775864,3.27922078887932,3.93506494665518,2.62337663110346
"1663","up","large","Location_3","2015",0,0,539.632676532492,2.69816338266246,3.23779605919495,2.15853070612997
"1664","up","large","Location_4","2015",0,0,330.266830085311,1.65133415042656,1.98160098051187,1.32106732034124
"1665","up","large","Location_5","2015",0,0,790.819685703609,3.95409842851805,4.74491811422165,3.16327874281444
"1666","up","large","Location_6","2015",0,0,466.61647177767,2.33308235888835,2.79969883066602,1.86646588711068
"1667","up","large","Location_7","2015",0,0,659.183197235689,3.29591598617844,3.95509918341413,2.63673278894275
"1668","up","large","Location_8","2015",0,0,265.43282113038,1.3271641056519,1.59259692678228,1.06173128452152
"1669","up","large","Location_9","2015",0,0,521.823199901264,2.60911599950632,3.13093919940758,2.08729279960506
"1670","up","large","Location_10","2015",0,0,538.556099736597,2.69278049868299,3.23133659841958,2.15422439894639
"1671","up","large","Location_11","2015",0,0,864.296814603731,4.32148407301866,5.18578088762239,3.45718725841492
"1672","up","large","Location_12","2015",0,0,503.096438117791,2.51548219058895,3.01857862870675,2.01238575247116
"1673","up","large","Location_13","2015",0,0,825.194749298971,4.12597374649486,4.95116849579383,3.30077899719588
"1674","up","large","Location_14","2015",0,0,405.543130272999,2.027715651365,2.433258781638,1.622172521092
"1675","up","large","Location_15","2015",0,0,199.996193388943,0.999980966944713,1.19997716033366,0.799984773555771
"1676","up","large","Location_16","2015",0,0,1003.00242125057,5.01501210625283,6.0180145275034,4.01200968500227
"1677","up","large","Location_17","2015",0,0,521.718072034419,2.60859036017209,3.13030843220651,2.08687228813767
"1678","up","large","Location_18","2015",0,0,714.979180693626,3.57489590346813,4.28987508416176,2.85991672277451
"1679","up","large","Location_19","2015",0,0,1025.68118718453,5.12840593592264,6.15408712310716,4.10272474873811
"1680","up","large","Location_20","2015",0,0,917.410839130171,4.58705419565085,5.50446503478102,3.66964335652068
"1681","down","small","Location_1","2015",0,0,1032.07544903271,5.16037724516355,6.19245269419625,4.12830179613084
"1682","down","small","Location_2","2015",0,0,181.849303089548,0.909246515447739,1.09109581853729,0.727397212358192
"1683","down","small","Location_3","2015",0,0,485.615351705346,2.42807675852673,2.91369211023208,1.94246140682139
"1684","down","small","Location_4","2015",0,0,742.838268117048,3.71419134058524,4.45702960870229,2.97135307246819
"1685","down","small","Location_5","2015",0,0,684.690554807894,3.42345277403947,4.10814332884736,2.73876221923158
"1686","down","small","Location_6","2015",0,0,737.251033433713,3.68625516716857,4.42350620060228,2.94900413373485
"1687","down","small","Location_7","2015",0,0,368.432576654013,1.84216288327007,2.21059545992408,1.47373030661605
"1688","down","small","Location_8","2015",0,0,196.431759488769,0.982158797443844,1.17859055693261,0.785727037955076
"1689","down","small","Location_9","2015",0,0,157.541950889863,0.787709754449315,0.945251705339178,0.630167803559452
"1690","down","small","Location_10","2015",0,0,838.258050843142,4.19129025421571,5.02954830505885,3.35303220337257
"1691","down","small","Location_11","2015",0,0,891.446848427877,4.45723424213938,5.34868109056726,3.56578739371151
"1692","down","small","Location_12","2015",0,0,243.605807514396,1.21802903757198,1.46163484508637,0.974423230057582
"1693","down","small","Location_13","2015",0,0,635.19734431291,3.17598672156455,3.81118406587746,2.54078937725164
"1694","down","small","Location_14","2015",0,0,269.225288380403,1.34612644190202,1.61535173028242,1.07690115352161
"1695","down","small","Location_15","2015",0,0,316.636680727825,1.58318340363912,1.89982008436695,1.2665467229113
"1696","down","small","Location_16","2015",0,0,557.423550658859,2.7871177532943,3.34454130395316,2.22969420263544
"1697","down","small","Location_17","2015",0,0,802.451876616105,4.01225938308053,4.81471125969663,3.20980750646442
"1698","down","small","Location_18","2015",0,0,416.898956685327,2.08449478342663,2.50139374011196,1.66759582674131
"1699","down","small","Location_19","2015",0,0,868.526368646417,4.34263184323208,5.2111582118785,3.47410547458567
"1700","down","small","Location_20","2015",0,0,997.058152272366,4.98529076136183,5.9823489136342,3.98823260908946
"1701","down","medium","Location_1","2015",0,0,696.221748800017,3.48110874400008,4.1773304928001,2.78488699520007
"1702","down","medium","Location_2","2015",0,0,324.029909039382,1.62014954519691,1.94417945423629,1.29611963615753
"1703","down","medium","Location_3","2015",0,0,251.857855843846,1.25928927921923,1.51114713506307,1.00743142337538
"1704","down","medium","Location_4","2015",0,0,922.680217023008,4.61340108511504,5.53608130213805,3.69072086809203
"1705","down","medium","Location_5","2015",0,0,186.227434223983,0.931137171119917,1.1173646053439,0.744909736895934
"1706","down","medium","Location_6","2015",0,0,367.602792873513,1.83801396436756,2.20561675724108,1.47041117149405
"1707","down","medium","Location_7","2015",0,0,314.312207573093,1.57156103786547,1.88587324543856,1.25724883029237
"1708","down","medium","Location_8","2015",0,0,423.107325218152,2.11553662609076,2.53864395130891,1.69242930087261
"1709","down","medium","Location_9","2015",0,0,260.163845091593,1.30081922545796,1.56098307054956,1.04065538036637
"1710","down","medium","Location_10","2015",0,0,902.149843000807,4.51074921500403,5.41289905800484,3.60859937200323
"1711","down","medium","Location_11","2015",0,0,630.204424706753,3.15102212353377,3.78122654824052,2.52081769882701
"1712","down","medium","Location_12","2015",0,0,445.432202399243,2.22716101199621,2.67259321439546,1.78172880959697
"1713","down","medium","Location_13","2015",0,0,995.001804642379,4.9750090232119,5.97001082785428,3.98000721856952
"1714","down","medium","Location_14","2015",0,0,354.31200945517,1.77156004727585,2.12587205673102,1.41724803782068
"1715","down","medium","Location_15","2015",0,0,941.221035465132,4.70610517732566,5.6473262127908,3.76488414186053
"1716","down","medium","Location_16","2015",0,0,873.638293873519,4.36819146936759,5.24182976324111,3.49455317549408
"1717","down","medium","Location_17","2015",0,0,258.563467934728,1.29281733967364,1.55138080760837,1.03425387173891
"1718","down","medium","Location_18","2015",0,0,850.157975913025,4.25078987956513,5.10094785547815,3.4006319036521
"1719","down","medium","Location_19","2015",0,0,720.123691086192,3.60061845543096,4.32074214651715,2.88049476434477
"1720","down","medium","Location_20","2015",0,0,812.896495296154,4.06448247648077,4.87737897177692,3.25158598118462
"1721","down","large","Location_1","2015",0,0,782.539905619342,3.91269952809671,4.69523943371605,3.13015962247737
"1722","down","large","Location_2","2015",0,0,487.445116955787,2.43722558477893,2.92467070173472,1.94978046782315
"1723","down","large","Location_3","2015",0,0,242.645920354407,1.21322960177204,1.45587552212644,0.970583681417629
"1724","down","large","Location_4","2015",0,0,862.018578900024,4.31009289450012,5.17211147340015,3.4480743156001
"1725","down","large","Location_5","2015",0,0,867.558216908947,4.33779108454473,5.20534930145368,3.47023286763579
"1726","down","large","Location_6","2015",0,0,481.88265232835,2.40941326164175,2.8912959139701,1.9275306093134
"1727","down","large","Location_7","2015",0,0,914.926039923448,4.57463019961724,5.48955623954069,3.65970415969379
"1728","down","large","Location_8","2015",0,0,544.883494977839,2.7244174748892,3.26930096986704,2.17953397991136
"1729","down","large","Location_9","2015",0,0,1019.0084136161,5.09504206808051,6.11405048169661,4.07603365446441
"1730","down","large","Location_10","2015",0,0,281.655831546523,1.40827915773261,1.68993498927914,1.12662332618609
"1731","down","large","Location_11","2015",0,0,1035.99904189352,5.1799952094676,6.21599425136112,4.14399616757408
"1732","down","large","Location_12","2015",0,0,993.594644016121,4.9679732200806,5.96156786409672,3.97437857606448
"1733","down","large","Location_13","2015",0,0,412.572317011654,2.06286158505827,2.47543390206993,1.65028926804662
"1734","down","large","Location_14","2015",0,0,349.880166829098,1.74940083414549,2.09928100097459,1.39952066731639
"1735","down","large","Location_15","2015",0,0,550.033723853994,2.75016861926997,3.30020234312396,2.20013489541598
"1736","down","large","Location_16","2015",0,0,462.24068103591,2.31120340517955,2.77344408621546,1.84896272414364
"1737","down","large","Location_17","2015",0,0,821.187394347508,4.10593697173754,4.92712436608505,3.28474957739003
"1738","down","large","Location_18","2015",0,0,409.907254893333,2.04953627446666,2.45944352936,1.63962901957333
"1739","down","large","Location_19","2015",0,0,322.258893814869,1.61129446907435,1.93355336288922,1.28903557525948
"1740","down","large","Location_20","2015",0,0,893.147036798764,4.46573518399382,5.35888222079258,3.57258814719506
"1741","middle","small","Location_1","2015",0,0,573.767422018573,2.86883711009286,3.44260453211144,2.29506968807429
"1742","middle","small","Location_2","2015",0,0,570.82599065965,2.85412995329825,3.4249559439579,2.2833039626386
"1743","middle","small","Location_3","2015",0,0,141.020572059788,0.705102860298939,0.846123432358727,0.564082288239151
"1744","middle","small","Location_4","2015",0,0,800.986277076881,4.00493138538441,4.80591766246129,3.20394510830753
"1745","middle","small","Location_5","2015",0,0,354.385991578456,1.77192995789228,2.12631594947074,1.41754396631382
"1746","middle","small","Location_6","2015",0,0,224.918010251131,1.12459005125565,1.34950806150679,0.899672041004524
"1747","middle","small","Location_7","2015",0,0,379.485710023437,1.89742855011718,2.27691426014062,1.51794284009375
"1748","middle","small","Location_8","2015",0,0,443.059457687195,2.21529728843598,2.65835674612317,1.77223783074878
"1749","middle","small","Location_9","2015",0,0,623.409998831339,3.1170499941567,3.74045999298803,2.49363999532536
"1750","middle","small","Location_10","2015",0,0,439.30853093043,2.19654265465215,2.63585118558258,1.75723412372172
"1751","middle","small","Location_11","2015",0,0,860.232252215501,4.3011612610775,5.16139351329301,3.440929008862
"1752","middle","small","Location_12","2015",0,0,325.151782638859,1.6257589131943,1.95091069583315,1.30060713055544
"1753","middle","small","Location_13","2015",0,0,168.769922335632,0.843849611678161,1.01261953401379,0.675079689342529
